实体ID,实体名称,实体类型
5139,L4/5椎间盘膨出,病症
5140,慢性肾脏病 3期,病症
5141,1型糖尿病,病症
5142,双侧下鼻甲肥厚,病症
5143,结节性甲状腺肿,病症
5144,左眼结膜出血,病症
5145,完全性右束支传导阻滞,病症
5146,腰椎椎管狭窄,病症
5147,肝癌,病症
5148,腹主动脉粥样硬化,病症
5149,子宫肌瘤,病症
5150,高血压病2极（极高危）,病症
5151,双侧额叶慢性缺氧性改变（Fezakas I 级）,病症
5152,肛瘘手术术后,病症
5153,宫颈炎,病症
5154,左手中指末节缺如,病症
5155,腰椎退变伴椎间盘突出,病症
5156,慢性萎缩性胃炎伴糜烂,病症
5157,肝内胆管结石（左半肝）,病症
5158,慢性支气管炎伴肺部感染,病症
5159,心功能Ⅲ级,病症
5160,鼻窦炎术后,病症
5161,亚临床糖尿病周围神经病变,病症
5162,主动脉及冠状动脉钙化,病症
5163,原发性甲状腺功能减退症（桥本病）,病症
5164,贲门息肉夹除术后,病症
5165,右肺炎症,病症
5166,慢性肾脏病变,病症
5167,输尿管结石碎石术后,病症
5168,肌肉损伤,病症
5169,早期妊娠（孕5周）,病症
5170,前列腺增生伴结石,病症
5171,慢性非萎缩性胃炎伴淋巴滤泡形成,病症
5172,胆囊炎并胆囊内结石,病症
5173,胰腺肿块切除术后,病症
5174,中轴型骨关节炎,病症
5175,骨量减少,病症
5176,全子宫+左侧附件切除术后,病症
5177,右肺上叶胸膜下小结节,病症
5178,肩周炎（右）,病症
5179,胆囊结石切除术后,病症
5180,右肾碎石术后,病症
5181,脾血管瘤,病症
5182,颈椎病 C4/5椎管狭窄,病症
5183,右眼糖尿病视网膜病变,病症
5184,眼睑肿物,病症
5185,月经紊乱,病症
5186,间充质干细胞移植治疗术后,病症
5187,慢性肺源性心脏病,病症
5188,左额部皮下软组织轻度肿胀,病症
5189,双眼玻璃体腔灌洗术后,病症
5190,甲状腺右叶钙化灶,病症
5191,双侧肾上腺增粗,病症
5192,左侧甲状旁腺结节,病症
5193,动脉粥样硬化,病症
5194,肝左叶占位,病症
5195,右肺上叶及左肺下叶胸膜下结节,病症
5196,慢性阻塞性肺疾病,病症
5197,血吸虫肝病,病症
5198,甲状腺滤泡性腺瘤切除术后,病症
5199,过敏性荨麻疹,病症
5200,慢性支气管炎缓解期,病症
5201,浅表糜烂性胃炎伴胆汁反流,病症
5202,左肺上叶近胸膜处点状钙化灶,病症
5203,左肾上腺结节样增粗,病症
5204,颈动脉及下肢动脉粥样硬化症,病症
5205,T12椎体形态异常,病症
5206,糖尿病视网膜病变Ⅱ期,病症
5207,前列腺增生症伴钙化,病症
5208,右侧肩胛下肌脂肪瘤,病症
5209,左颈动脉内膜剥脱术,病症
5210,持续性心房颤动,病症
5211,乙型病毒性肝炎,病症
5212,高血压病3级（很高危）,病症
5213,糖尿病肾病（IV期）,病症
5214,子宫次全切术后,病症
5215,右肺钙化灶,病症
5216,乳腺癌放疗后,病症
5217,糖尿病周围血管病变,病症
5218,痔疮术后,病症
5219,胆囊结石、胆囊息肉,病症
5220,永久起搏器植入术后,病症
5221,多发陈旧性脑梗死,病症
5222,左肺局限性肺气肿,病症
5223,乙状结肠炎,病症
5224,双乳乳腺小叶增生症,病症
5225,右上颌窦炎症,病症
5226,亚临床甲状腺功能减退,病症
5227,右侧肱骨骨折后,病症
5228,左侧桥小脑角占位,病症
5229,糖尿病周围神经血管病变,病症
5230,干细胞移植术后,病症
5231,双侧甲状腺乳头状癌,病症
5232,两侧上颌窦炎症,病症
5233,高血压病3级 （极高危组）,病症
5234,横结肠绒毛状管状腺瘤伴低度上皮内瘤变,病症
5235,右眼玻璃体切除术后,病症
5236,垂体前叶功能减退,病症
5237,左侧肺部感染,病症
5238,肝脏多发类圆形低密度影,病症
5239,腰椎病 腰椎间盘突出症,病症
5240,下肢静脉曲张术后,病症
5241,左侧甲状腺囊肿,病症
5242,左肺肺炎,病症
5243,肺间质改变,病症
5244,胆囊结石合并慢性胆囊炎,病症
5245,持续性房颤,病症
5246,糖尿病视网膜病变3期,病症
5247,肝左叶占位？可疑ICC,病症
5248,两肺肺气肿,病症
5249,双侧甲状腺内结节,病症
5250,紧张性头痛,病症
5251,尿道取石术后,病症
5252,糖尿病胃瘫,病症
5253,颈动脉狭窄伴斑块形成,病症
5254,颈部纤维瘤,病症
5255,右侧乳腺内囊肿,病症
5256,肾结石碎石术后,病症
5257,右颈部占位,病症
5258,左小腿软组织挫伤,病症
5259,T1椎体低密度区,病症
5260,十二指肠降段内侧憩室可能,病症
5261,高血压（极高危组）,病症
5262,中-大量心包积液,病症
5263,双侧上颌窦及筛窦炎症,病症
5264,肝脏近膈顶处小片状低密度影,病症
5265,糖尿病性酮症酸中毒,病症
5266,卵巢癌术后,病症
5267,右腹股沟斜疝,病症
5268,右侧卵巢占位,病症
5269,右下肢软组织感染,病症
5270,左侧上颌窦炎,病症
5271,两肺间质性肺炎,病症
5272,肺栓塞,病症
5273,双侧胸腔少量积液,病症
5274,双侧颈动脉斑块,病症
5275,Ⅱ度房室传导阻滞,病症
5276,肠系膜淋巴结炎,病症
5277,胆囊结石、胆囊炎,病症
5278,颈椎退变、颈椎间盘突出,病症
5279,腰间盘突出固定术后,病症
5280,腰背部筋膜炎,病症
5281,胆囊结石,病症
5282,颈动脉粥样硬化伴狭窄,病症
5283,贲门炎性增生,病症
5284,龟头皮炎,病症
5285,阑尾切除术,病症
5286,ICD植入术,病症
5287,左侧卵巢占位,病症
5288,切口疝,病症
5289,甲状腺结节切除术后,病症
5290,右侧甲状腺下极背侧占位,病症
5291,先天性心脏病（卵圆孔未闭）,病症
5292,肝血管瘤可能,病症
5293,胃息肉切除术后,病症
5294,腰椎间盘突出症（L4/5）,病症
5295,右下肢动脉闭塞症,病症
5296,直肠多发息肉,病症
5297,胰腺脂肪浸润,病症
5298,右足骨折后,病症
5299,垂体瘤伴出血？,病症
5300,脾脏切除术后,病症
5301,冠状动脉支架置入术后,病症
5302,颅骨骨折,病症
5303,右足外伤术后,病症
5304,陈旧性肺结核,病症
5305,声带息肉,病症
5306,肺小结节,病症
5307,两肺下叶支气管扩张,病症
5308,右肺中叶结节,病症
5309,重度睡眠呼吸暂停综合征,病症
5310,前列腺增生症伴前列腺内钙化灶,病症
5311,陈旧性脑梗死,病症
5312,全脏器反位,病症
5313,眩晕症,病症
5314,下肢静脉血栓形成,病症
5315,甲状腺乳头状癌术后（腺体内播散）,病症
5316,间质性肺炎（UIP型）,病症
5317,右侧甲状腺下方占位,病症
5318,腰椎间盘突出术后,病症
5319,间歇性二度窦房传导阻滞,病症
5320,右耳皮脂腺囊肿,病症
5321,前列腺增生伴钙化（结石？）,病症
5322,慢性肾脏病III期,病症
5323,桥本氏甲状腺炎 亚临床型甲减,病症
5324,右肾上腺结节,病症
5325,慢性非活动性结肠炎,病症
5326,慢性肾功能不全2期,病症
5327,升结肠息肉,病症
5328,直肠息肉摘除术后,病症
5329,两肺轻度间质性改变,病症
5330,腰椎间盘突出（L3/4）,病症
5331,高血压 2级（极高危）,病症
5332,非萎缩性胃炎,病症
5333,VitD缺乏,病症
5334,卵巢脓肿,病症
5335,两肾囊肿,病症
5336,腕管综合征术后,病症
5337,痛风性肾病,病症
5338,右下肺大泡,病症
5339,左室舒张功能减退,病症
5340,高血压3级 （极高危）,病症
5341,左颈动脉粥样斑块形成,病症
5342,糖尿病高渗性状态,病症
5343,左肩胛骨软组织占位术后,病症
5344,胰腺尾部占位,病症
5345,左肾切除术后,病症
5346,增生性息肉摘除术后,病症
5347,结肠多发息肉,病症
5348,左上肢陈旧性骨折术后,病症
5349,胰腺钙化,病症
5350,左膝关节炎,病症
5351,二尖瓣中度反流、三尖瓣轻度反流,病症
5352,肝右叶低回声,病症
5353,胃多发息肉（部分已夹除）,病症
5354,腰椎开窗减压手术后,病症
5355,左肾小囊肿,病症
5356,黄斑病变,病症
5357,双上肺陈旧性病灶,病症
5358,筛窦炎,病症
5359,先天性心脏病,病症
5360,肝硬化（失代偿期）,病症
5361,脾脏摘除术后,病症
5362,风湿性心脏病,病症
5363,脾损伤,病症
5364,双侧筛窦炎,病症
5365,右下肺局限性肺气肿,病症
5366,左侧股动脉粥样硬化症,病症
5367,糖尿病合并妊娠,病症
5368,颈椎退行性变伴C5/6椎间盘轻度膨出,病症
5369,结肠腺癌,病症
5370,慢性浅表性胃炎,病症
5371,高血压3级,病症
5372,肾脏结石,病症
5373,肝脏点状钙化灶,病症
5374,跟骨骨刺,病症
5375,风湿性多肌痛,病症
5376,右下肢静脉血栓,病症
5377,颈内动脉粥样硬化,病症
5378,桥本甲状腺炎（甲亢期）,病症
5379,十二指肠降部息肉,病症
5380,子宫肌瘤切除手术后,病症
5381,心功能不全Ⅰ级,病症
5382,脐带血间充质干细胞移植术后,病症
5383,原发性甲状旁腺功能亢进,病症
5384,早孕,病症
5385,左侧胸腔积液,病症
5386,腰椎陈旧性骨折,病症
5387,颈胸腰椎退变伴椎间盘变性,病症
5388,高血压病（3级 极高危组）,病症
5389,双眼青光眼术后,病症
5390,幽门螺杆菌感染,病症
5391,右肺多发小结节,病症
5392,肝右叶钙化灶,病症
5393,左侧附件囊肿,病症
5394,亚临床甲状腺机能减退症,病症
5395,脱髓鞘病变,病症
5396,左下肺占位,病症
5397,肝脏小囊肿,病症
5398,食管粘膜剥离术后,病症
5399,左侧第6、7肋骨骨折,病症
5400,丝虫病,病症
5401,糖尿病性肾病,病症
5402,I房室传导阻滞,病症
5403,脊髓灰质炎后遗症,病症
5404,子宫部分切除术后,病症
5405,老年性痴呆,病症
5406,下肢静脉血栓,病症
5407,右耳胆脂瘤,病症
5408,右乳小叶增生,病症
5409,右侧下颌骨膨胀性骨质破坏,病症
5410,胰腺体部占位伴体尾萎缩、胰管扩张（考虑胰腺癌可能）,病症
5411,双侧颈动脉粥样硬化症,病症
5412,5-6,病症
5413,卵巢囊肿,病症
5414,右半结肠癌切除术后,病症
5415,左侧肾上腺结合部增粗,病症
5416,肛周脓肿根治术后,病症
5417,三支病变,病症
5418,左侧上颌窦及双侧筛窦炎症,病症
5419,颈部蜂窝织炎,病症
5420,肝左叶增大,病症
5421,副鼻窦炎症,病症
5422,左侧甲状腺滤泡囊肿,病症
5423,带状疱疹,病症
5424,左乳纤维瘤术后,病症
5425,非酒精性脂肪肝,病症
5426,双膝关节退变,病症
5427,白内障手术术后,病症
5428,高血压Ⅱ级（极高危组）,病症
5429,孕16周,病症
5430,脑器质性精神障碍,病症
5431,结肠多发憩室,病症
5432,两下肺少量渗出,病症
5433,糖尿病肾病（3期）,病症
5434,胆管结石伴胆囊炎,病症
5435,左侧重复肾,病症
5436,心肌轻度缺血,病症
5437,肝右叶结节,病症
5438,右侧背部肌层实质性占位,病症
5439,重度骨质疏松症,病症
5440,维生素Ｄ缺乏,病症
5441,膀胱结石,病症
5442,胃腺癌胃大部切除术后,病症
5443,高血压病 2级（极高危组）,病症
5444,膀胱癌,病症
5445,双肾小囊肿,病症
5446,双下肢静脉曲张,病症
5447,左肺胸膜下小结节,病症
5448,左肾实质性占位,病症
5449,慢性丙型病毒性肝炎,病症
5450,（胃体）轻度慢性萎缩性胃炎伴肠上皮化生,病症
5451,高血压病 1级（极高危组）,病症
5452,右中肺小结节,病症
5453,结肠息肉夹除术后,病症
5454,高血压1级（高危）,病症
5455,内痔,病症
5456,左肺上叶点状钙化灶,病症
5457,前列腺钙化灶,病症
5458,慢性食管炎伴鳞状上皮增生,病症
5459,二尖瓣后叶根部异常团块,病症
5460,右乳结节,病症
5461,胃息肉,病症
5462,下肢动脉粥样硬化闭塞症,病症
5463,耻骨后前列腺癌根治术后,病症
5464,胆总管轻度扩张,病症
5465,右侧下叶胸膜下结节,病症
5466,双下肢动脉粥样硬化闭塞,病症
5467,肺钙化,病症
5468,急性胆囊炎,病症
5469,结肠多发息肉摘除术后,病症
5470,神经源性膀胱 尿潴留,病症
5471,右上肺胸膜下小结节,病症
5472,房性早搏伴短阵房性心动过速,病症
5473,急性胃炎,病症
5474,尿失禁,病症
5475,高胰岛素血症,病症
5476,双下肢静脉瓣膜功能不全,病症
5477,陈旧性脑栓塞（椎基底动脉系统）,病症
5478,前列腺增生伴钙化、左侧外周带结节,病症
5479,右糖尿病足,病症
5480,I度房室传导阻滞,病症
5481,痔疮,病症
5482,左肾复杂性囊肿可能,病症
5483,颈椎病（C4-7椎间盘突出伴椎管狭窄）,病症
5484,下肢动脉粥样硬化症,病症
5485,系统性红斑狼疮,病症
5486,心律失常：心房扑动伴心动过速,病症
5487,肋骨切除术后,病症
5488,心功能Ⅰ级,病症
5489,甲状腺大部切除术后,病症
5490,T9椎体血管瘤可能,病症
5491,胃窦息肉,病症
5492,左肺下叶结节,病症
5493,左侧卵巢囊性占位,病症
5494,右膝关节退行性骨关节病,病症
5495,双侧膝关节积液,病症
5496,左肺炎,病症
5497,高血压2级（级高危组）,病症
5498,双侧正中神经腕点损害,病症
5499,慢性蝶窦炎,病症
5500,自身免疫性肝病,病症
5501,十二指肠溃疡,病症
5502,左侧椎动脉狭窄,病症
5503,左侧输卵管切除术后,病症
5504,左膝骨性关节炎,病症
5505,肠息肉切除术后,病症
5506,右侧劲动脉粥样硬化症,病症
5507,肺钙化（左肺）,病症
5508,双眼老年性白内障,病症
5509,双膝关节退行性病变,病症
5510,双侧乳房包块切除术后,病症
5511,脑萎缩,病症
5512,椎间盘突出（L4-S1）,病症
5513,右肾经皮肾镜激光碎石术后,病症
5514,重度骨质疏松,病症
5515,肝血管瘤？,病症
5516,两肺上叶结节,病症
5517,糖尿病肾病（尿毒症期）,病症
5518,双侧肾上腺占位,病症
5519,糖尿病肾病（III期）,病症
5520,轻度慢性非萎缩性胃炎伴糜烂,病症
5521,左侧肋骨骨折内固定术后,病症
5522,直肠管状腺瘤伴低度上皮内瘤变,病症
5523,输尿管镜碎石术后,病症
5524,低促性腺激素性腺功能减退,病症
5525,左侧肾脏积水,病症
5526,纵膈内淋巴结肿大,病症
5527,双眼糖尿病视网膜病变,病症
5528,经腹腔镜行胃转流术后,病症
5529,美尼尔综合症,病症
5530,玫瑰痤疮,病症
5531,肝脏多发囊肿,病症
5532,鼻息肉切除术后,病症
5533,右肺胸膜下局限性肺气肿,病症
5534,经腹腔镜行胃转流术+胆囊切除术+远端胃切除术后,病症
5535,双侧乳腺多发钙化灶,病症
5536,左侧放射冠区腔梗,病症
5537,高血压2级（高危）,病症
5538,食管静脉曲张破裂出血,病症
5539,双侧肾周筋膜轻度增厚,病症
5540,右侧卵巢囊肿,病症
5541,颈椎间盘突出（C5-C7）,病症
5542,左眼接触性皮炎,病症
5543,直肠息肉钳夹术后（管状腺瘤伴低度上皮内瘤变）,病症
5544,前列腺增生症术后,病症
5545,中孕,病症
5546,左乳腺癌根治术后,病症
5547,腰椎间盘突出症,病症
5548,慢性胃炎伴糜烂,病症
5549,高血压1级（很高危组）,病症
5550,右肾结石微创术后,病症
5551,腰椎轻度退变,病症
5552,左侧甲状腺后方占位,病症
5553,贲门癌,病症
5554,维生素D缺乏,病症
5555,胆囊内壁胆固醇结晶,病症
5556,右眼视网膜脱落术后,病症
5557,重症肌无力（眼肌型）,病症
5558,左侧输尿管结石伴扩张,病症
5559,双肺局限性肺气肿,病症
5560,骨质疏松,病症
5561,睡眠障碍,病症
5562,颈椎间盘突出（C6/7）伴局部椎管狭窄,病症
5563,左胫腓骨骨折术后,病症
5564,右侧肾上腺外侧支结节样增粗,病症
5565,贲门口炎,病症
5566,前列腺癌化疗后,病症
5567,右下肢浅静脉曲张,病症
5568,上颌窦炎 筛窦炎,病症
